payroll_employment_fte,payroll_employment_contract,payroll_employment_weeklyHours,id,address_siteState,work_site,work_startDate,work_tenureYears,work_isManager,work_yearsOfService,internal_status,active,fullName,displayName,work_department,eeo_ethnicity,employee_jobLevelId,personal_age,personal_birthDate,personal_nationality,home_legalGender,personal_pronouns,about_superpowers,about_hobbies,home_numberofkids,work_title,about_foodPreferences,internal_probationEndDate,internal_terminationReason,internal_terminationDate,internal_terminationType,humanReadable_payroll_timeSinceLastSalaryChange,timeOffRequest_type,timeOffBalance_totalTaken,peopleanalytics_teamsizeriskindicator,peopleanalytics_numwithsametitleriskindicator,peopleanalytics_yearswithrecentsalaryriskindicator,peopleanalytics_yearswithcurrenttitleriskindicator,peopleanalytics_kidsriskindicator,peopleanalytics_timeofffrequencyriskindicator,peopleanalytics_tenurerankriskindicator,peopleanalytics_ismanagerriskindicator,peopleanalytics_numofdirectreportsriskindicator,peopleanalytics_teamrecentturnoverriskindicator,peopleanalytics_ageriskindicator,peopleanalytics_recentmanagerchangeriskindicator,peopleanalytics_managertenureriskindicator,peopleanalytics_lowriskcounter,peopleanalytics_someriskcounter,peopleanalytics_atriskcounter,payroll_salary_monthlyPayment,payroll_salary_yearlyPayment,financial_bankName,payroll_salary_payFrequency,employeeNumber,Bonus_amount_value,variable_Bonus_amount,Commission_amount_value,executiveBonus_amount_value,lunchVouchers_amount_value,cycleToWork_amount_value,childcareVouchers_amount_value,deduction_seasonTicketLoans_amount,deduction_companyCar_amount,work_manager
1.0,Full-Time,31.60643811953044,3306312552060813824,Karnataka,Bengaluru,2023-11-17,1,False,4,Active,True,AqueraTest Manager User,AqueraTest Manager User,Platform,White,L1,26,1998-05-22,UK,Male,He/Him,"sports entertainment, cooking, blogging",,0.0,Junior Backend Developer,Vegan,2024-05-17,Unknown,,,1.0,Sick Leave,42.0,100.0,100.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,4.0,8.0,17000,204000,Standard Chartered,monthly,EMP3038,17000.0,20400.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Duke Thomas
1.0,Full-Time,40.59616622419033,3306315707108557312,Karnataka,Bengaluru,2023-01-01,2,False,2,Active,True,sri ram,sri ram,Platform,White,L2,24,2000-05-01,UK,Female,She/Her,"coffee, fitness, cooking",,0.0,Platform Engineer,Any,2023-07-02,Unknown,,,1.0,Sick Leave,43.0,100.0,50.0,50.0,50.0,10.0,100.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,5.0,7.0,17000,204000,ICICI,monthly,EMP4007,17000.0,20400.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Roy Harper
0.5,Part-Time,20.0,3306674401344225792,Haryana,Gurgaon,2023-08-17,1,False,1,Active,True,Aquera Test Manager,Aquera Test Manager,UI/UX,White,L2,24,2000-02-12,Canada,Male,He/Him,"craft beer, blogging",,0.0,Frontend Developer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,34.0,100.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,5.0,7.0,13500,162000,Standard Chartered,bi-weekly,EMP6623,13500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Richard Grayson
1.0,Full-Time,31.513538177604744,3306674472630616576,West Bengal,Kolkata,2023-11-17,1,False,8,Active,True,AqueraTest Manager User,AqueraTest Manager User,Marketing,White,L2,30,1994-11-26,UK,Male,He/Him,"football, blogging",,1.0,Marketing Associate,Any,2024-05-17,Unknown,,,1.0,Paid Leave,29.0,50.0,10.0,50.0,50.0,50.0,10.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,2.0,9.0,2.0,27500,330000,Standard Chartered,monthly,EMP8849,27500.0,26400.0,6600.0,0.0,1200.0,0.0,2000.0,0.0,0.0,Harvey Dent
1.0,Full-Time,40.650572265675514,3306675763905823232,Karnataka,Bengaluru,2023-01-01,2,False,11,Active,True,sri ram,sri ram,UI/UX,White,L2,34,1990-11-16,UK,Male,He/Him,"theatres and movies, travelling",,0.0,Frontend Developer,Vegetarian,2023-07-02,Unknown,,,2.0,Maternity Leave,180.0,100.0,50.0,100.0,100.0,10.0,50.0,50.0,50.0,100.0,100.0,10.0,100.0,100.0,2.0,4.0,7.0,35000,420000,ICICI,monthly,EMP608,35000.0,42000.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Tim Drake
1.0,Full-Time,34.75812029175551,3306682970441515520,Karnataka,Bengaluru,2023-08-17,1,False,3,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L3,25,1999-06-15,UK,Female,She/Her,"coffee, fitness, cooking",,2.0,Network Engineer,Any,2024-02-15,Unknown,,,1.0,Sick Leave,49.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,0.0,8.0,5.0,20000,240000,Standard Chartered,monthly,EMP3109,20000.0,24000.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,0.0,Jon Stewart
1.0,Full-Time,35.560199640698464,3306683045058183680,West Bengal,Kolkata,2023-11-17,1,True,9,Active,True,AqueraTest Manager User,AqueraTest Manager User,Management,African American,L3,32,1992-10-02,USA,Male,He/Him,"sports entertainment, cooking, blogging",,0.0,Assistant Manager,Any,2024-05-17,Unknown,,,1.0,Paid Leave,32.0,10.0,10.0,50.0,50.0,10.0,50.0,100.0,10.0,10.0,100.0,50.0,10.0,10.0,7.0,4.0,2.0,32000,384000,Standard Chartered,monthly,EMP4790,32000.0,30720.0,7680.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Bruce Wayne
0.5,Part-Time,20.0,3306684388476977664,Haryana,Gurgaon,2023-01-01,2,True,7,Active,True,sri ram,sri ram,Sales,African American,L3,31,1993-01-18,USA,Male,He/Him,"fitness, coffee, football",,1.0,Sales Executive,Any,2023-07-02,Unknown,,,2.0,Paid Leave,27.0,50.0,50.0,100.0,100.0,50.0,10.0,50.0,10.0,50.0,100.0,50.0,10.0,10.0,4.0,6.0,3.0,29500,354000,ICICI,bi-weekly,EMP3537,29500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Renee Montoya
1.0,Full-Time,34.21920908672424,3306686426573177344,West Bengal,Kolkata,2023-08-17,1,False,2,Active,True,Aquera Test Manager,Aquera Test Manager,Platform,White,L1,25,1999-11-21,UK,Male,He/Him,"theatres and movies, travelling",,2.0,Junior Backend Developer,Vegan,2024-02-15,Unknown,,,1.0,Sick Leave,50.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,10.0,13000,156000,Standard Chartered,monthly,EMP5344,13000.0,15600.0,0.0,0.0,1200.0,600.0,4000.0,1000.0,0.0,Roy Harper
1.0,Full-Time,34.17276501433288,3306686501718327808,Karnataka,Bengaluru,2023-11-17,1,False,9,Active,True,AqueraTest Manager User,AqueraTest Manager User,Sales,African American,L1,32,1992-11-03,USA,Male,He/Him,"football, blogging",,0.0,Sales Associate,Any,2024-05-17,Unknown,,,1.0,Bereavement Leave,47.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,3.0,7.0,3.0,27000,324000,Standard Chartered,monthly,EMP483,27000.0,25920.0,6480.0,0.0,1200.0,0.0,0.0,0.0,0.0,Harvey Bullock
1.0,Full-Time,38.045571023929135,3306689493179826688,West Bengal,Kolkata,2023-01-01,2,False,5,Active,True,sri ram,sri ram,Customer Service,White,L1,28,1996-11-17,UK,Male,He/Him,"sports entertainment, cooking, blogging",,1.0,Customer Service Associate,Any,2023-07-02,Unknown,,,2.0,Paid Leave,34.0,50.0,50.0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,20500,246000,ICICI,monthly,EMP2585,20500.0,24600.0,0.0,0.0,1200.0,0.0,2000.0,0.0,3000.0,Jason Blood
0.5,Part-Time,20.0,3306723161772392960,Karnataka,Bengaluru,2023-08-17,1,False,4,Active,True,Aquera Test Manager,Aquera Test Manager,Sales,White,L2,26,1998-08-01,USA,Female,She/Her,"travelling, chess, sports entertainment",,0.0,Sales Representative,Any,2024-02-15,Unknown,,,1.0,Paid Leave,33.0,50.0,10.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,4.0,6.0,3.0,19500,234000,Standard Chartered,bi-weekly,EMP2327,19500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Harvey Bullock
1.0,Full-Time,32.8504782998033,3306723237227921920,Karnataka,Bengaluru,2023-11-17,1,False,7,Active,True,AqueraTest Manager User,AqueraTest Manager User,Finance & Admin,White,L3,31,1993-07-12,Canada,Female,She/Her,"craft beer, chess",,0.0,Financial Analyst,Any,2024-05-17,Unknown,,,1.0,Sick Leave,42.0,10.0,10.0,50.0,50.0,10.0,50.0,100.0,50.0,10.0,100.0,50.0,50.0,50.0,4.0,7.0,2.0,28000,336000,Standard Chartered,monthly,EMP7524,28000.0,33600.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Oswald Cobblepot
0.5,Part-Time,20.0,3306726114679849472,Karnataka,Bengaluru,2023-01-01,2,False,3,Active,True,sri ram,sri ram,Sales,African American,L3,25,1999-09-19,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Sales Executive,Any,2023-07-02,Unknown,,,1.0,Paid Leave,34.0,50.0,50.0,50.0,50.0,10.0,50.0,50.0,50.0,50.0,100.0,100.0,10.0,10.0,3.0,8.0,2.0,21500,258000,ICICI,bi-weekly,EMP1137,21500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Arnold Flass
1.0,Full-Time,34.90240446131724,3306755992712118784,Karnataka,Bengaluru,2023-08-17,1,False,9,Active,True,Aquera Test Manager,Aquera Test Manager,Marketing,White,L2,33,1991-07-23,UK,Female,She/Her,"theatres and movies, travelling",,1.0,Marketing Associate,Vegetarian,2024-02-15,Unknown,,,1.0,Paid Leave,27.0,50.0,10.0,50.0,50.0,50.0,10.0,100.0,50.0,50.0,100.0,10.0,50.0,50.0,3.0,8.0,2.0,29500,354000,Standard Chartered,monthly,EMP8391,29500.0,28320.0,7080.0,0.0,1200.0,0.0,2000.0,0.0,0.0,Pamela Isley
1.0,Full-Time,35.738415171763094,3306756091529921024,Karnataka,Bengaluru,2023-11-17,1,False,2,Active,True,AqueraTest Manager User,AqueraTest Manager User,Marketing,White,L1,25,1999-07-30,UK,Non-Binary,They/Them,"coffee, fitness, cooking",,0.0,Social Media Coordinator,Any,2024-05-17,Unknown,,,1.0,Maternity Leave,198.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,9.0,3.0,13000,156000,Standard Chartered,monthly,EMP249,13000.0,12480.0,3120.0,0.0,1200.0,0.0,0.0,2000.0,0.0,Harleen Quinnzel
1.0,Full-Time,38.76541057742462,3306759077287166464,Karnataka,Bengaluru,2023-01-01,2,False,5,Active,True,sri ram,sri ram,Platform,White,L1,27,1997-05-07,USA,Female,She/Her,"coffee, fitness, cooking",,2.0,Junior Backend Developer,Vegetarian,2023-07-02,Unknown,,,2.0,Paid Leave,36.0,100.0,100.0,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,3.0,10.0,20500,246000,ICICI,monthly,EMP85,20500.0,24600.0,0.0,0.0,1200.0,600.0,4000.0,0.0,0.0,Roy Harper
1.0,Full-Time,33.331788574904095,3306783002167607808,Karnataka,Bengaluru,2023-08-17,1,False,10,Active,True,Aquera Test Manager,Aquera Test Manager,Sales,White,L1,31,1993-07-17,Canada,Male,He/Him,"football, blogging",,0.0,Sales Associate,Any,2024-02-15,Unknown,,,1.0,Sick Leave,43.0,50.0,50.0,50.0,50.0,10.0,100.0,100.0,50.0,50.0,100.0,50.0,10.0,10.0,3.0,7.0,3.0,29000,348000,Standard Chartered,monthly,EMP120,29000.0,27840.0,6960.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Arnold Flass
1.0,Full-Time,35.64970025987214,3306783103510381056,West Bengal,Kolkata,2023-11-17,1,False,1,Active,True,AqueraTest Manager User,AqueraTest Manager User,UI/UX,White,L3,24,2000-01-18,Canada,Male,He/Him,"coffee, fitness, cooking",,0.0,UX Designer,Any,2024-05-17,Unknown,,,1.0,Sick Leave,51.0,100.0,100.0,50.0,50.0,10.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,3.0,9.0,16000,192000,Standard Chartered,monthly,EMP9269,16000.0,19200.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Jason Todd
1.0,Full-Time,46.68288718969977,3306786164496663040,Karnataka,Bengaluru,2023-01-01,2,False,6,Active,True,sri ram,sri ram,Platform,White,L3,28,1996-04-20,USA,Female,She/Her,"theatres and movies, travelling",,1.0,Backend Developer,Vegetarian,2023-07-02,Unknown,,,2.0,Paid Leave,32.0,100.0,50.0,100.0,100.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,5.0,8.0,27500,330000,ICICI,monthly,EMP3841,27500.0,33000.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Connor Hawke
1.0,Full-Time,33.37907009573243,3306821937279271424,Karnataka,Bengaluru,2023-07-18,1,False,9,Active,True,Test Aquera,Test Aquera,Marketing,African American,L1,30,1994-01-27,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Social Media Coordinator,Any,2024-01-16,Unknown,,,1.0,Paid Leave,28.0,50.0,50.0,50.0,50.0,10.0,10.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,2.0,9.0,2.0,27000,324000,Standard Chartered,monthly,EMP1572,27000.0,25920.0,6480.0,0.0,1200.0,0.0,0.0,0.0,0.0,Harleen Quinnzel
1.0,Full-Time,35.223392956200875,3306825091857252864,Karnataka,Bengaluru,2023-08-17,1,False,6,Active,True,Aquera Test Manager,Aquera Test Manager,UI/UX,White,L1,30,1994-04-13,UK,Female,She/Her,"chess, football",,0.0,Junior UX Designer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,32.0,100.0,100.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,5.0,7.0,21000,252000,Standard Chartered,monthly,EMP39,21000.0,25200.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Richard Grayson
1.0,Full-Time,33.32728447052,3306825181724410368,Karnataka,Bengaluru,2023-11-17,1,False,6,Active,True,AqueraTest Manager User,AqueraTest Manager User,Sales,African American,L1,27,1997-06-21,USA,Female,She/Her,"theatres and movies, travelling",,2.0,Sales Associate,Vegetarian,2024-05-17,Unknown,,,1.0,Paid Leave,35.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,2.0,7.0,4.0,21000,252000,Standard Chartered,monthly,EMP1513,21000.0,20160.0,5040.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Arnold Flass
1.0,Full-Time,45.8305125819285,3306828283621933568,West Bengal,Kolkata,2023-01-01,2,True,10,Active,True,sri ram,sri ram,Customer Service,White,L6,33,1991-08-07,USA,Male,He/Him,"fitness, coffee, football",,2.0,Engagement Manager,Vegetarian,2023-07-02,Unknown,,,2.0,Paid Leave,33.0,50.0,10.0,100.0,100.0,100.0,50.0,50.0,10.0,50.0,100.0,10.0,10.0,10.0,5.0,4.0,4.0,43000,516000,ICICI,monthly,EMP5018,43000.0,51600.0,20640.0,30960.0,1200.0,600.0,4000.0,0.0,0.0,Zatanna Zatara
0.5,Part-Time,20.0,3306834848093569536,West Bengal,Kolkata,2023-08-17,1,False,1,Active,True,Aquera Test Manager,Aquera Test Manager,UI/UX,Asian,L3,25,1999-03-18,Canada,Male,He/Him,"sports entertainment, football",,2.0,UX Designer,Any,2024-02-15,Unknown,,,1.0,Paid Leave,30.0,100.0,100.0,50.0,50.0,100.0,10.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,1.0,3.0,9.0,16000,192000,Standard Chartered,bi-weekly,EMP94,16000.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Richard Grayson
1.0,Full-Time,35.63112197773141,3306834927927951872,Karnataka,Bengaluru,2023-11-17,1,False,1,Active,True,AqueraTest Manager User,AqueraTest Manager User,Management,White,L1,25,1999-02-21,USA,Male,He/Him,"coffee, fitness, cooking",,0.0,Management Trainee,Any,2024-05-17,Unknown,,,1.0,Sick Leave,47.0,10.0,10.0,50.0,50.0,10.0,100.0,100.0,50.0,10.0,100.0,100.0,10.0,10.0,6.0,3.0,4.0,11000,132000,Standard Chartered,monthly,EMP4020,11000.0,10560.0,2640.0,0.0,1200.0,600.0,0.0,2000.0,0.0,Bruce Wayne
1.0,Full-Time,39.285274142445225,3306838051040264704,Karnataka,Bengaluru,2023-01-01,2,False,5,Active,True,sri ram,sri ram,UI/UX,Asian,L3,26,1998-07-04,USA,Female,She/Her,"football, blogging",,1.0,UX Designer,Any,2023-07-02,Unknown,,,1.0,Paid Leave,34.0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,6.0,7.0,25500,306000,ICICI,monthly,EMP3134,25500.0,30600.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Tim Drake
1.0,Full-Time,32.779553027028285,3306839078971900416,Karnataka,Bengaluru,2023-08-17,1,False,2,Active,True,Aquera Test Manager,Aquera Test Manager,Finance & Admin,White,L3,24,2000-05-23,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Financial Analyst,Any,2024-02-15,Unknown,,,1.0,Paid Leave,36.0,10.0,10.0,50.0,50.0,10.0,50.0,100.0,50.0,10.0,100.0,100.0,50.0,50.0,4.0,6.0,3.0,18000,216000,Standard Chartered,monthly,EMP1587,18000.0,21600.0,0.0,0.0,1200.0,600.0,0.0,1000.0,0.0,Victor Fries
1.0,Full-Time,35.11319712263803,3306842069644870144,Karnataka,Bengaluru,2023-08-17,1,False,9,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L1,30,1994-05-25,USA,Female,She/Her,"theatres and movies, travelling",,2.0,IT Support,Any,2024-02-15,Unknown,,,1.0,Paid Leave,33.0,50.0,100.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,0.0,9.0,4.0,27000,324000,Standard Chartered,monthly,EMP202,27000.0,32400.0,0.0,0.0,1200.0,0.0,4000.0,1000.0,3000.0,Jon Stewart
1.0,Full-Time,30.50208655393134,3306842187060216320,Haryana,Gurgaon,2023-11-17,1,False,9,Active,True,AqueraTest Manager User,AqueraTest Manager User,IT,White,L2,30,1994-07-31,USA,Male,He/Him,"football, blogging",,2.0,System Administrator,Any,2024-05-17,Unknown,,,1.0,Maternity Leave,189.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,0.0,10.0,3.0,29500,354000,Standard Chartered,monthly,EMP1856,29500.0,35400.0,0.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Guy Gardner
1.0,Full-Time,47.25409511849876,3306845362735546880,Karnataka,Bengaluru,2023-01-01,2,False,8,Active,True,sri ram,sri ram,UI/UX,African American,L3,32,1992-11-21,USA,Female,She/Her,"coffee, fitness, cooking",,1.0,UX Designer,Vegan,2023-07-02,Unknown,,,1.0,Paid Leave,34.0,100.0,100.0,50.0,50.0,50.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,100.0,0.0,7.0,6.0,31500,378000,ICICI,monthly,EMP6504,31500.0,37800.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Barabara Gordon
1.0,Full-Time,32.4064475090306,3306881199296742400,Karnataka,Bengaluru,2023-11-17,1,False,7,Active,True,Tilak Varma,Tilak Varma,IT,African American,L3,29,1995-09-22,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Network Engineer,Any,2024-05-17,Unknown,,,1.0,Maternity Leave,189.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,9.0,3.0,28000,336000,Standard Chartered,monthly,EMP9766,28000.0,33600.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Guy Gardner
1.0,Full-Time,30.414653994915362,3306907743729746432,Haryana,Gurgaon,2023-08-17,1,False,7,Active,True,Aquera Test Manager,Aquera Test Manager,Machine Learning,White,L1,28,1996-10-06,Canada,Female,She/Her,"theatres and movies, travelling",,0.0,ML Intern,Any,2024-02-15,Unknown,,,1.0,Paid Leave,29.0,50.0,50.0,50.0,50.0,10.0,10.0,100.0,50.0,50.0,100.0,100.0,10.0,10.0,4.0,6.0,3.0,23000,276000,Standard Chartered,monthly,EMP8862,23000.0,27600.0,0.0,0.0,1200.0,600.0,0.0,0.0,0.0,Stephanie Brown
1.0,Full-Time,38.77564540732737,3306908660923367936,Haryana,Gurgaon,2015-03-03,10,True,16,Active,True,Hanu Bateson,Hanu Bateson,Management,White,L6,40,1984-06-24,Canada,Male,He/Him,"sports entertainment, cooking, blogging",,1.0,Project Manager,Any,2015-09-01,Unknown,,,0.0,Maternity Leave,192.0,10.0,10.0,10.0,10.0,50.0,50.0,10.0,10.0,10.0,100.0,10.0,10.0,10.0,10.0,2.0,1.0,67000,804000,HSBC,monthly,EMP2917,67000.0,80400.0,32160.0,48240.0,1200.0,0.0,2000.0,0.0,3000.0,Bruce Wayne
1.0,Full-Time,32.66286131532655,3306911318191112704,Karnataka,Bengaluru,2024-08-17,0,False,9,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L3,31,1993-05-21,UK,Female,She/Her,"fitness, coffee, football",,0.0,Network Engineer,Any,2025-02-15,Unknown,,,0.0,Paid Leave,32.0,50.0,50.0,10.0,10.0,10.0,50.0,100.0,50.0,50.0,100.0,50.0,50.0,50.0,3.0,8.0,2.0,30500,366000,Standard Chartered,monthly,EMP9110,30500.0,36600.0,0.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Guy Gardner
1.0,Full-Time,39.135721741151144,3306911857184342528,West Bengal,Kolkata,2022-08-17,2,True,10,Active,True,Aquera Test Manager,Aquera Test Manager,IT,White,L6,34,1990-05-30,Canada,Male,He/Him,"coffee, fitness, cooking",,0.0,Senior IT Manager,Any,2023-02-15,Unknown,,,1.0,Paid Leave,35.0,50.0,10.0,50.0,50.0,10.0,50.0,50.0,10.0,50.0,100.0,10.0,50.0,50.0,4.0,8.0,1.0,43000,516000,ICICI,monthly,EMP2024,43000.0,51600.0,20640.0,30960.0,1200.0,0.0,0.0,0.0,0.0,Guy Gardner
1.0,Full-Time,38.5239456188472,3306916739161260544,Karnataka,Bengaluru,2014-11-11,10,True,19,Active,True,Austin Lavery,Austin Lavery,UI/UX,White,L5,41,1983-02-19,Canada,Female,She/Her,"coffee, fitness, cooking",,1.0,UI/UX Manager,Any,2015-05-12,Unknown,,,0.0,Paid Leave,34.0,100.0,50.0,10.0,10.0,50.0,50.0,10.0,10.0,100.0,100.0,10.0,100.0,100.0,5.0,3.0,5.0,70500,846000,HSBC,monthly,EMP8110,70500.0,84600.0,33840.0,50760.0,1200.0,0.0,2000.0,1000.0,0.0,Richard Grayson
1.0,Full-Time,34.84797772844723,3307393473291748352,Karnataka,Bengaluru,2024-02-15,1,False,6,Active,True,satish asj pawar,satish asj pawar,IT,White,L2,29,1995-10-29,UK,Male,He/Him,"travelling, chess, sports entertainment",,0.0,System Administrator,Any,2024-08-15,Unknown,,,1.0,Maternity Leave,189.0,50.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,9.0,3.0,23500,282000,Standard Chartered,monthly,EMP7251,23500.0,28200.0,0.0,0.0,1200.0,0.0,0.0,1000.0,3000.0,Guy Gardner
1.0,Full-Time,34.20570609963601,3307656079420163072,Karnataka,Bengaluru,2024-02-13,1,False,2,Active,True,Maha Test,Maha Test,UI/UX,White,L3,24,2000-07-06,USA,Male,He/Him,"theatres and movies, travelling",,2.0,UX Designer,Any,2024-08-13,Unknown,,,1.0,Paid Leave,32.0,100.0,100.0,50.0,50.0,100.0,50.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,9.0,18000,216000,Standard Chartered,monthly,EMP6487,18000.0,21600.0,0.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Tim Drake
1.0,Full-Time,30.68430758997067,3308039988083425792,Haryana,Gurgaon,2024-02-28,1,False,5,Active,True,Kaustubh sai,Kaustubh sai,Management,White,L1,29,1995-11-28,Canada,Male,He/Him,"craft beer, chess",,0.0,Management Trainee,Any,2024-08-28,Unknown,,,1.0,Paid Leave,27.0,10.0,10.0,50.0,50.0,10.0,10.0,100.0,50.0,10.0,100.0,100.0,10.0,10.0,7.0,3.0,3.0,19000,228000,Standard Chartered,monthly,EMP5215,19000.0,18240.0,4560.0,0.0,1200.0,0.0,0.0,0.0,3000.0,Bruce Wayne
0.5,Part-Time,20.0,3309073630029152768,West Bengal,Kolkata,2024-02-22,1,False,7,Active,True,Jack Fields,Jack Fields,Platform,White,L2,30,1994-05-31,USA,Female,She/Her,"coffee, fitness, cooking",,0.0,Platform Engineer,Any,2024-08-22,Unknown,,,1.0,Paid Leave,35.0,100.0,50.0,50.0,50.0,10.0,50.0,100.0,50.0,100.0,100.0,50.0,100.0,100.0,1.0,6.0,6.0,25500,306000,Standard Chartered,bi-weekly,EMP1390,25500.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,Duke Thomas
1.0,Full-Time,34.48532617102552,3309078295034724864,West Bengal,Kolkata,2024-02-22,1,False,6,Active,True,Alison Snow,Alison Snow,IT,African American,L1,29,1995-07-11,USA,Female,She/Her,"travelling, chess, sports entertainment",,2.0,IT Support,Any,2024-08-22,Unknown,,,1.0,Paid Leave,29.0,50.0,100.0,50.0,50.0,100.0,10.0,100.0,50.0,50.0,100.0,100.0,50.0,50.0,1.0,7.0,5.0,21000,252000,Standard Chartered,monthly,EMP6872,21000.0,25200.0,0.0,0.0,1200.0,600.0,4000.0,0.0,0.0,Guy Gardner
1.0,Full-Time,31.454797234096528,3309088835136128000,Haryana,Gurgaon,2024-02-22,1,False,5,Active,True,Melvin Ross,Melvin Ross,UI/UX,White,L3,29,1995-12-12,Canada,Male,He/Him,"coffee, fitness, cooking",,1.0,UX Designer,Any,2024-08-22,Unknown,,,1.0,Sick Leave,46.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,9.0,24000,288000,Standard Chartered,monthly,EMP8319,24000.0,28800.0,0.0,0.0,1200.0,0.0,2000.0,1000.0,3000.0,Richard Grayson
1.0,Full-Time,31.037321324222148,3309096711082738176,Karnataka,Bengaluru,2024-02-22,1,False,10,Active,True,Ricky Bray,Ricky Bray,Machine Learning,Asian,L1,33,1991-04-01,Canada,Male,He/Him,"travelling, chess, sports entertainment",,2.0,ML Intern,Any,2024-08-22,Unknown,,,1.0,Paid Leave,32.0,50.0,50.0,50.0,50.0,100.0,50.0,100.0,50.0,50.0,100.0,10.0,10.0,10.0,3.0,7.0,3.0,29000,348000,Standard Chartered,monthly,EMP6176,29000.0,34800.0,0.0,0.0,1200.0,0.0,4000.0,0.0,0.0,Cassandra Cain
